; Date generated Thu Oct 24 16:03:32 2019
; 
;   Solar Spectral Irradiance from 
;   NASA SDO EVE Rocket 36.336 Results
;     MEGS-A and B Combined Spectrum
;     June 18, 2018
; ------------------------------------
;     Don Woodraska, Brian Templeman, Michael Klapetzky,
;     Tom Woods, Frank Eparvier, Andrew Jones
; 
;  This spectrum spans the EUV from approximately 6 to 105 nm.
; 
; *****
; ***** WARNING: THIS IS PRELIMINARY DATA - DO NOT PUBLISH
; *****
; ***** WARNING: This data is not ready for publication and may change.
; *****
; ***** WARNING: Uncertainties are underestimated!
; *****
; 
;  Applied calibration from SURF 2017
;  Applied NRL-MSIS00E atmospheric correction
;  Applied 1-AU adjustment 0.96864051
; 
; 
;  MEGS-A slit 1 wavelength range is 0.01 nm sampling from 6-14.93 nm
;  MEGS-A slit 2 wavelength range is 0.01 nm sampling from 14.93-37 nm
;  MEGS-B wavelength range is 0.02 nm sampling from 37-105 nm
  8.140 3.289147e-05  0.024
  8.160 3.735036e-05  0.033
  8.180 4.000771e-05  0.034
  8.200 4.141184e-05  0.026
  8.220 4.279082e-05  0.022
  8.240 4.370805e-05  0.024
  8.260 4.356444e-05  0.029
  8.280 4.240912e-05  0.024
  8.300 4.136355e-05  0.021
  8.320 4.169158e-05  0.018
  8.340 4.397092e-05  0.021
  8.360 4.623994e-05  0.023
  8.380 4.602942e-05  0.023
  8.400 4.346657e-05  0.022
  8.420 3.844994e-05  0.021
  8.440 3.360924e-05  0.019
  8.460 2.937974e-05  0.024
  8.480 2.702398e-05  0.026
  8.500 2.672621e-05  0.025
  8.520 2.731784e-05  0.019
  8.540 2.703935e-05  0.027
  8.560 2.515891e-05  0.030
  8.580 2.259053e-05  0.027
  8.600 2.088745e-05  0.030
  8.620 2.129787e-05  0.027
  8.640 2.521943e-05  0.022
  8.660 3.137156e-05  0.028
  8.680 3.523255e-05  0.025
  8.700 3.485383e-05  0.027
  8.720 3.080700e-05  0.028
  8.740 2.612247e-05  0.021
  8.760 2.379373e-05  0.030
  8.780 2.394057e-05  0.028
  8.800 2.519916e-05  0.019
  8.820 2.555619e-05  0.022
  8.840 2.518739e-05  0.027
  8.860 2.535502e-05  0.027
  8.880 2.678855e-05  0.022
  8.900 2.837346e-05  0.018
  8.920 2.871999e-05  0.021
