; UNCLASSIFIED PASS 1, T-ZERO = 62700.3100, AZFIRE =  14.300 DEG T/N, 09SEP21, 36.353 WOODS L738,
;                     TYPE 1 RECORD DATA WORDS AND UNITS
;               WORD 1		ELAPSED TIME FROM LAUNCH        MILLISECONDS
;               WORD 2		X SMOOTHED (XS)                 CENTIMETERS
;               WORD 3		Y SMOOTHED (XS)	                CENTIMETERS
;               WORD 4		Z SMOOTHED (XS)	                CENTIMETERS
;               WORD 5		SLANT RANGE FROM RADAR          CENTIMETERS
;               WORD 6		AZIMUTH FROM RADAR	        10-7 RADIANS
;               WORD 7	        ELEVATION FROM RADAR	        10-7 RADIANS
;               WORD 8		GEODETIC LATITUDE	        10-7 RADIANS
;               WORD 9		WEST LONGITUDE	                10-7 RADIANS
;               WORD 10		HEIGHT ABOVE MEAN SEA LEVEL     CENTIMETERS
;
17020 lines:  NASA 36.353 Radar data for Sept 9 launch at 17:25:00 UT
10 columns:  See header for definitions of data
      74350.   759229.  -297172. 10144230. 13870409.-29250248.  8115706.  5670514. 18558088. 10267895.
      74400.   760118.  -297170. 10153670. 13876761.-29250286.  8120781.  5670528. 18558084. 10277334.
      74450.   761005.  -297169. 10163106. 13883114.-29250324.  8125849.  5670541. 18558080. 10286772.
      74500.   761883.  -297181. 10172541. 13889477.-29250348.  8130905.  5670554. 18558076. 10296208.
      74550.   762752.  -297222. 10181968. 13895839.-29250340.  8135950.  5670567. 18558072. 10305636.
      74600.   763606.  -297303. 10191390. 13902214.-29250288.  8140980.  5670580. 18558070. 10315059.
      74650.   764447.  -297434. 10200802. 13908592.-29250190.  8145996.  5670593. 18558068. 10324473.
      74700.   765271.  -297620. 10210204. 13914975.-29250028.  8150992.  5670606. 18558068. 10333876.
      74750.   766074.  -297864. 10219595. 13921366.-29249806.  8155971.  5670618. 18558068. 10343266.
      74800.   766863.  -298164. 10228969. 13927758.-29249526.  8160929.  5670631. 18558070. 10352643.
      74850.   767634.  -298517. 10238332. 13934155.-29249188.  8165868.  5670644. 18558074. 10362005.
      74900.   768391.  -298919. 10247682. 13940555.-29248798.  8170792.  5670657. 18558076. 10371357.
      74950.   769132.  -299367. 10257017. 13946955.-29248362.  8175694.  5670670. 18558080. 10380693.
      75000.   769859.  -299860. 10266338. 13953358.-29247876.  8180580.  5670682. 18558086. 10390015.
      75050.   770572.  -300397. 10275645. 13959761.-29247344.  8185448.  5670694. 18558094. 10399323.
      75100.   771273.  -300979. 10284940. 13966166.-29246760.  8190300.  5670706. 18558100. 10408620.
      75150.   771960.  -301604. 10294223. 13972573.-29246138.  8195134.  5670720. 18558108. 10417903.
      75200.   772632.  -302269. 10303491. 13978983.-29245468.  8199951.  5670732. 18558118. 10427173.
      75250.   773295.  -302970. 10312745. 13985391.-29244760.  8204750.  5670745. 18558126. 10436428.
      75300.   773948.  -303698. 10321987. 13991797.-29244028.  8209536.  5670756. 18558136. 10445670.
      75350.   774595.  -304442. 10331218. 13998205.-29243274.  8214310.  5670769. 18558146. 10454903.
      75400.   775240.  -305188. 10340444. 14004611.-29242520.  8219076.  5670781. 18558156. 10464130.
      75450.   775884.  -305921. 10349664. 14011019.-29241776.  8223834.  5670794. 18558166. 10473351.
      75500.   776536.  -306628. 10358884. 14017423.-29241066.  8228590.  5670806. 18558176. 10482571.
      75550.   777196.  -307302. 10368102. 14023827.-29240386.  8233346.  5670818. 18558186. 10491792.
      75600.   777864.  -307936. 10377330. 14030236.-29239750.  8238104.  5670830. 18558192. 10501020.
      75650.   778541.  -308531. 10386560. 14036644.-29239156.  8242864.  5670843. 18558200. 10510252.
      75700.   779228.  -309089. 10395798. 14043055.-29238598.  8247628.  5670855. 18558208. 10519490.
      75750.   779922.  -309615. 10405041. 14049472.-29238076.  8252393.  5670868. 18558214. 10528736.
      75800.   780626.  -310109. 10414295. 14055891.-29237588.  8257164.  5670880. 18558220. 10537990.
      75850.   781339.  -310576. 10423555. 14062312.-29237128.  8261936.  5670892. 18558224. 10547251.
      75900.   782062.  -311013. 10432822. 14068738.-29236698.  8266714.  5670904. 18558228. 10556519.
      75950.   782796.  -311423. 10442097. 14075166.-29236300.  8271495.  5670916. 18558232. 10565795.
      76000.   783539.  -311803. 10451379. 14081597.-29235928.  8276280.  5670929. 18558236. 10575078.
      76050.   784293.  -312155. 10460666. 14088027.-29235592.  8281069.  5670942. 18558238. 10584367.
      76100.   785059.  -312481. 10469959. 14094456.-29235282.  8285861.  5670954. 18558242. 10593659.
      76150.   785836.  -312781. 10479258. 14100889.-29235000.  8290657.  5670967. 18558242. 10602959.
      76200.   786622.  -313056. 10488558. 14107320.-29234744.  8295454.  5670980. 18558244. 10612262.
      76250.   787418.  -313311. 10497866. 14113755.-29234508.  8300256.  5670992. 18558244. 10621570.
      76300.   788222.  -313550. 10507177. 14120189.-29234288.  8305056.  5671005. 18558246. 10630883.
      76350.   789031.  -313776. 10516493. 14126627.-29234082.  8309860.  5671018. 18558246. 10640198.
      76400.   789848.  -313993. 10525812. 14133066.-29233890.  8314664.  5671030. 18558246. 10649520.
      76450.   790670.  -314203. 10535135. 14139506.-29233704.  8319468.  5671044. 18558246. 10658844.
      76500.   791497.  -314410. 10544459. 14145948.-29233520.  8324270.  5671056. 18558246. 10668169.
      76550.   792327.  -314615. 10553783. 14152394.-29233338.  8329068.  5671070. 18558246. 10677494.
      76600.   793161.  -314820. 10563110. 14158839.-29233156.  8333868.  5671082. 18558246. 10686823.
      76650.   793996.  -315029. 10572432. 14165286.-29232970.  8338660.  5671096. 18558244. 10696145.
      76700.   794833.  -315242. 10581754. 14171731.-29232780.  8343450.  5671109. 18558244. 10705469.
      76750.   795669.  -315460. 10591073. 14178181.-29232586.  8348232.  5671122. 18558244. 10714789.
      76800.   796506.  -315687. 10600388. 14184630.-29232380.  8353010.  5671136. 18558246. 10724104.
      76850.   797338.  -315922. 10609694. 14191078.-29232166.  8357776.  5671149. 18558246. 10733411.
      76900.   798167.  -316170. 10618989. 14197522.-29231940.  8362532.  5671162. 18558246. 10742708.
      76950.   798989.  -316428. 10628278. 14203970.-29231700.  8367277.  5671175. 18558248. 10751998.
      77000.   799805.  -316699. 10637560. 14210419.-29231450.  8372012.  5671188. 18558248. 10761281.
      77050.   800614.  -316982. 10646830. 14216867.-29231186.  8376733.  5671201. 18558250. 10770553.
      77100.   801415.  -317277. 10656091. 14223314.-29230906.  8381442.  5671214. 18558250. 10779814.
      77150.   802211.  -317582. 10665341. 14229762.-29230620.  8386140.  5671227. 18558254. 10789066.
      77200.   802999.  -317895. 10674587. 14236212.-29230322.  8390825.  5671240. 18558256. 10798312.
      77250.   803783.  -318217. 10683823. 14242662.-29230016.  8395502.  5671252. 18558256. 10807550.
      77300.   804557.  -318546. 10693052. 14249117.-29229700.  8400165.  5671265. 18558260. 10816780.
      77350.   805330.  -318883. 10702272. 14255569.-29229378.  8404820.  5671278. 18558262. 10826001.
      77400.   806096.  -319228. 10711484. 14262022.-29229048.  8409463.  5671291. 18558264. 10835214.
      77450.   806857.  -319582. 10720688. 14268475.-29228706.  8414095.  5671304. 18558268. 10844420.
      77500.   807613.  -319942. 10729887. 14274930.-29228358.  8418719.  5671316. 18558270. 10853620.
      77550.   808361.  -320309. 10739077. 14281386.-29228000.  8423331.  5671328. 18558274. 10862811.
      77600.   809105.  -320684. 10748266. 14287847.-29227638.  8427935.  5671341. 18558276. 10872000.
      77650.   809843.  -321066. 10757448. 14294311.-29227266.  8432530.  5671352. 18558280. 10881184.
      77700.   810582.  -321453. 10766627. 14300773.-29226890.  8437119.  5671366. 18558282. 10890365.
      77750.   811314.  -321842. 10775804. 14307242.-29226510.  8441700.  5671377. 18558288. 10899542.
      77800.   812043.  -322234. 10784981. 14313716.-29226126.  8446275.  5671390. 18558292. 10908720.
      77850.   812776.  -322625. 10794162. 14320192.-29225746.  8450850.  5671402. 18558294. 10917901.
      77900.   813511.  -323015. 10803338. 14326667.-29225366.  8455418.  5671414. 18558298. 10927079.
      77950.   814247.  -323400. 10812514. 14333145.-29224990.  8459984.  5671426. 18558302. 10936256.
      78000.   814984.  -323779. 10821693. 14339627.-29224622.  8464547.  5671439. 18558304. 10945436.
      78050.   815723.  -324150. 10830870. 14346108.-29224260.  8469108.  5671451. 18558310. 10954614.
      78100.   816470.  -324512. 10840048. 14352591.-29223910.  8473666.  5671464. 18558312. 10963795.
      78150.   817219.  -324865. 10849228. 14359075.-29223568.  8478224.  5671476. 18558314. 10972976.
      78200.   817970.  -325208. 10858409. 14365562.-29223238.  8482778.  5671488. 18558316. 10982156.
      78250.   818727.  -325543. 10867588. 14372047.-29222916.  8487329.  5671501. 18558318. 10991337.
      78300.   819484.  -325870. 10876767. 14378536.-29222602.  8491879.  5671513. 18558322. 11000517.
      78350.   820246.  -326191. 10885948. 14385025.-29222292.  8496426.  5671526. 18558324. 11009699.
      78400.   821012.  -326506. 10895129. 14391516.-29221992.  8500971.  5671538. 18558326. 11018881.
      78450.   821776.  -326815. 10904309. 14398009.-29221700.  8505512.  5671550. 18558326. 11028063.
      78500.   822544.  -327119. 10913491. 14404505.-29221410.  8510050.  5671563. 18558330. 11037246.
      78550.   823314.  -327418. 10922673. 14411002.-29221124.  8514586.  5671576. 18558330. 11046428.
      78600.   824088.  -327712. 10931855. 14417500.-29220846.  8519120.  5671588. 18558332. 11055612.
      78650.   824864.  -328000. 10941039. 14424002.-29220574.  8523650.  5671600. 18558334. 11064796.
      78700.   825642.  -328285. 10950222. 14430503.-29220304.  8528178.  5671614. 18558336. 11073981.
      78750.   826424.  -328565. 10959407. 14437008.-29220040.  8532704.  5671626. 18558338. 11083167.
      78800.   827208.  -328843. 10968592. 14443514.-29219780.  8537228.  5671638. 18558338. 11092353.
      78850.   827995.  -329119. 10977777. 14450020.-29219518.  8541747.  5671651. 18558340. 11101539.
      78900.   828786.  -329394. 10986962. 14456528.-29219260.  8546268.  5671664. 18558342. 11110726.
      78950.   829578.  -329670. 10996148. 14463039.-29219002.  8550783.  5671677. 18558344. 11119912.
      79000.   830372.  -329949. 11005334. 14469550.-29218738.  8555295.  5671690. 18558344. 11129100.
      79050.   831167.  -330232. 11014519. 14476064.-29218468.  8559806.  5671702. 18558346. 11138284.
      79100.   831963.  -330519. 11023702. 14482580.-29218202.  8564310.  5671714. 18558348. 11147470.
      79150.   832761.  -330810. 11032888. 14489098.-29217926.  8568813.  5671728. 18558348. 11156657.
      79200.   833561.  -331105. 11042073. 14495616.-29217646.  8573312.  5671741. 18558350. 11165842.
      79250.   834364.  -331404. 11051256. 14502136.-29217362.  8577809.  5671754. 18558350. 11175028.
      79300.   835169.  -331708. 11060439. 14508653.-29217074.  8582302.  5671767. 18558354. 11184211.
      79350.   835975.  -332016. 11069623. 14515177.-29216784.  8586793.  5671780. 18558356. 11193396.
      79400.   836785.  -332328. 11078802. 14521697.-29216486.  8591279.  5671792. 18558356. 11202577.
      79450.   837597.  -332644. 11087977. 14528216.-29216182.  8595761.  5671806. 18558360. 11211754.
      79500.   838412.  -332964. 11097151. 14534733.-29215874.  8600240.  5671820. 18558360. 11220928.
      79550.   839229.  -333288. 11106320. 14541248.-29215568.  8604713.  5671832. 18558362. 11230099.
      79600.   840049.  -333617. 11115488. 14547762.-29215252.  8609185.  5671846. 18558364. 11239268.
      79650.   840869.  -333949. 11124653. 14554280.-29214936.  8613651.  5671860. 18558368. 11248434.
      79700.   841691.  -334285. 11133815. 14560794.-29214614.  8618112.  5671872. 18558370. 11257597.
      79750.   842517.  -334624. 11142975. 14567309.-29214286.  8622571.  5671887. 18558372. 11266759.
      79800.   843345.  -334966. 11152131. 14573822.-29213960.  8627025.  5671900. 18558374. 11275916.
      79850.   844173.  -335310. 11161284. 14580336.-29213628.  8631473.  5671913. 18558376. 11285070.
      79900.   845004.  -335657. 11170433. 14586847.-29213294.  8635918.  5671928. 18558378. 11294220.
      79950.   845837.  -336006. 11179578. 14593358.-29212958.  8640360.  5671940. 18558380. 11303367.
      80000.   846671.  -336358. 11188723. 14599869.-29212620.  8644796.  5671955. 18558382. 11312512.
      80050.   847506.  -336713. 11197865. 14606381.-29212276.  8649228.  5671968. 18558386. 11321655.
      80100.   848337.  -337069. 11207002. 14612894.-29211934.  8653652.  5671982. 18558388. 11330795.
      80150.   849168.  -337428. 11216138. 14619411.-29211588.  8658072.  5671996. 18558392. 11339932.
      80200.   849997.  -337789. 11225272. 14625928.-29211238.  8662485.  5672008. 18558394. 11349066.
      80250.   850826.  -338153. 11234402. 14632445.-29210886.  8666893.  5672022. 18558396. 11358198.
      80300.   851652.  -338520. 11243530. 14638966.-29210532.  8671296.  5672036. 18558398. 11367327.
      80350.   852478.  -338888. 11252657. 14645489.-29210174.  8675693.  5672050. 18558402. 11376455.
      80400.   853300.  -339259. 11261779. 14652012.-29209814.  8680083.  5672063. 18558404. 11385578.
      80450.   854122.  -339632. 11270900. 14658541.-29209452.  8684468.  5672076. 18558406. 11394702.
      80500.   854944.  -340008. 11280019. 14665067.-29209086.  8688848.  5672090. 18558410. 11403822.
      80550.   855763.  -340387. 11289136. 14671597.-29208718.  8693222.  5672104. 18558414. 11412940.
      80600.   856581.  -340768. 11298252. 14678130.-29208348.  8697590.  5672117. 18558416. 11422056.
      80650.   857398.  -341151. 11307364. 14684664.-29207974.  8701953.  5672131. 18558418. 11431170.
      80700.   858213.  -341536. 11316473. 14691200.-29207600.  8706310.  5672144. 18558422. 11440281.
      80750.   859028.  -341924. 11325582. 14697738.-29207220.  8710664.  5672158. 18558426. 11449391.
      80800.   859842.  -342313. 11334690. 14704278.-29206838.  8715012.  5672171. 18558428. 11458500.
      80850.   860657.  -342704. 11343793. 14710817.-29206460.  8719354.  5672185. 18558432. 11467605.
      80900.   861472.  -343097. 11352894. 14717356.-29206076.  8723692.  5672198. 18558436. 11476706.
      80950.   862286.  -343491. 11361993. 14723897.-29205690.  8728025.  5672212. 18558440. 11485806.
      81000.   863103.  -343887. 11371087. 14730438.-29205304.  8732353.  5672226. 18558442. 11494902.
      81050.   863920.  -344283. 11380179. 14736978.-29204916.  8736677.  5672239. 18558444. 11503995.
      81100.   864738.  -344678. 11389267. 14743517.-29204530.  8740996.  5672252. 18558448. 11513085.
      81150.   865557.  -345070. 11398354. 14750058.-29204146.  8745311.  5672266. 18558450. 11522173.
      81200.   866373.  -345459. 11407435. 14756598.-29203766.  8749619.  5672280. 18558454. 11531255.
      81250.   867186.  -345840. 11416516. 14763144.-29203394.  8753920.  5672292. 18558458. 11540339.
      81300.   868002.  -346216. 11425596. 14769689.-29203028.  8758217.  5672306. 18558460. 11549419.
      81350.   868814.  -346582. 11434673. 14776239.-29202674.  8762508.  5672320. 18558462. 11558497.
      81400.   869623.  -346940. 11443748. 14782789.-29202326.  8766794.  5672332. 18558466. 11567573.
      81450.   870434.  -347290. 11452822. 14789341.-29201984.  8771075.  5672346. 18558468. 11576649.
      81500.   871242.  -347633. 11461891. 14795895.-29201650.  8775350.  5672360. 18558472. 11585720.
      81550.   872047.  -347966. 11470959. 14802453.-29201332.  8779618.  5672372. 18558474. 11594788.
      81600.   872852.  -348293. 11480027. 14809012.-29201014.  8783881.  5672386. 18558474. 11603857.
      81650.   873654.  -348611. 11489091. 14815573.-29200712.  8788139.  5672399. 18558478. 11612922.
      81700.   874454.  -348921. 11498155. 14822141.-29200414.  8792390.  5672412. 18558478. 11621988.
      81750.   875253.  -349224. 11507216. 14828706.-29200122.  8796636.  5672424. 18558480. 11631049.
      81800.   876049.  -349521. 11516271. 14835273.-29199842.  8800874.  5672437. 18558484. 11640106.
      81850.   876845.  -349809. 11525327. 14841844.-29199564.  8805110.  5672450. 18558484. 11649162.
      81900.   877642.  -350092. 11534374. 14848411.-29199296.  8809338.  5672463. 18558486. 11658212.
      81950.   878436.  -350367. 11543419. 14854978.-29199032.  8813558.  5672476. 18558486. 11667259.
      82000.   879232.  -350637. 11552460. 14861547.-29198780.  8817777.  5672488. 18558488. 11676301.
      82050.   880027.  -350901. 11561497. 14868112.-29198530.  8821988.  5672502. 18558488. 11685338.
      82100.   880821.  -351159. 11570529. 14874681.-29198286.  8826193.  5672514. 18558490. 11694371.
      82150.   881613.  -351414. 11579559. 14881250.-29198048.  8830391.  5672526. 18558492. 11703403.
      82200.   882403.  -351666. 11588582. 14887819.-29197810.  8834581.  5672539. 18558492. 11712427.
      82250.   883191.  -351918. 11597602. 14894386.-29197574.  8838767.  5672552. 18558492. 11721448.
      82300.   883977.  -352171. 11606616. 14900956.-29197336.  8842945.  5672564. 18558494. 11730463.
      82350.   884761.  -352429. 11615624. 14907522.-29197092.  8847116.  5672577. 18558494. 11739473.
      82400.   885543.  -352692. 11624627. 14914091.-29196842.  8851280.  5672589. 18558496. 11748477.
      82450.   886321.  -352961. 11633627. 14920659.-29196586.  8855436.  5672602. 18558496. 11757477.
      82500.   887096.  -353234. 11642619. 14927227.-29196324.  8859586.  5672614. 18558498. 11766472.
      82550.   887869.  -353514. 11651607. 14933797.-29196060.  8863727.  5672626. 18558498. 11775460.
      82600.   888639.  -353802. 11660593. 14940367.-29195784.  8867864.  5672639. 18558500. 11784448.
      82650.   889407.  -354098. 11669567. 14946933.-29195500.  8871991.  5672652. 18558504. 11793423.
      82700.   890170.  -354403. 11678541. 14953503.-29195206.  8876112.  5672664. 18558504. 11802397.
      82750.   890933.  -354719. 11687508. 14960070.-29194898.  8880227.  5672676. 18558506. 11811365.
      82800.   891692.  -355045. 11696470. 14966641.-29194582.  8884333.  5672689. 18558510. 11820329.
      82850.   892448.  -355382. 11705429. 14973209.-29194252.  8888435.  5672701. 18558510. 11829289.
      82900.   893201.  -355728. 11714380. 14979778.-29193916.  8892527.  5672714. 18558514. 11838241.
      82950.   893953.  -356082. 11723327. 14986347.-29193570.  8896612.  5672726. 18558518. 11847189.
      83000.   894702.  -356441. 11732270. 14992916.-29193218.  8900694.  5672738. 18558520. 11856134.
      83050.   895450.  -356805. 11741208. 14999486.-29192860.  8904766.  5672751. 18558522. 11865073.
      83100.   896197.  -357173. 11750144. 15006053.-29192498.  8908836.  5672763. 18558526. 11874011.
      83150.   896942.  -357544. 11759077. 15012627.-29192132.  8912899.  5672776. 18558530. 11882945.
      83200.   897686.  -357918. 11768008. 15019198.-29191764.  8916957.  5672788. 18558532. 11891877.
      83250.   898428.  -358295. 11776932. 15025769.-29191394.  8921008.  5672800. 18558536. 11900803.
      83300.   899171.  -358674. 11785856. 15032341.-29191020.  8925057.  5672812. 18558540. 11909727.
      83350.   899914.  -359052. 11794778. 15038916.-29190648.  8929099.  5672825. 18558542. 11918651.
      83400.   900657.  -359430. 11803696. 15045488.-29190270.  8933138.  5672838. 18558546. 11927571.
      83450.   901399.  -359805. 11812611. 15052061.-29189904.  8937171.  5672850. 18558550. 11936486.
      83500.   902142.  -360176. 11821524. 15058636.-29189538.  8941200.  5672862. 18558552. 11945401.
      83550.   902885.  -360543. 11830432. 15065208.-29189176.  8945224.  5672874. 18558554. 11954310.
      83600.   903628.  -360908. 11839338. 15071781.-29188818.  8949242.  5672886. 18558560. 11963217.
      83650.   904368.  -361275. 11848242. 15078358.-29188456.  8953256.  5672899. 18558562. 11972122.
      83700.   905105.  -361649. 11857143. 15084936.-29188084.  8957263.  5672912. 18558564. 11981024.
      83750.   905837.  -362029. 11866039. 15091516.-29187712.  8961262.  5672924. 18558568. 11989923.
      83800.   906570.  -362419. 11874935. 15098095.-29187326.  8965257.  5672935. 18558572. 11998819.
      83850.   907295.  -362817. 11883829. 15104683.-29186930.  8969246.  5672948. 18558574. 12007714.
      83900.   908019.  -363223. 11892719. 15111267.-29186528.  8973228.  5672960. 18558578. 12016605.
      83950.   908740.  -363639. 11901607. 15117858.-29186112.  8977204.  5672972. 18558584. 12025494.
      84000.   909458.  -364068. 11910493. 15124447.-29185684.  8981175.  5672984. 18558588. 12034381.
      84050.   910174.  -364508. 11919377. 15131041.-29185246.  8985142.  5672996. 18558592. 12043267.
      84100.   910886.  -364959. 11928262. 15137639.-29184792.  8989100.  5673008. 18558598. 12052152.
      84150.   911596.  -365421. 11937143. 15144238.-29184330.  8993057.  5673020. 18558602. 12061035.
      84200.   912306.  -365888. 11946025. 15150839.-29183860.  8997009.  5673033. 18558608. 12069918.
      84250.   913017.  -366352. 11954905. 15157442.-29183394.  9000956.  5673045. 18558612. 12078800.
      84300.   913731.  -366806. 11963784. 15164044.-29182940.  9004903.  5673057. 18558616. 12087680.
      84350.   914450.  -367251. 11972666. 15170648.-29182494.  9008849.  5673070. 18558622. 12096563.
      84400.   915175.  -367684. 11981550. 15177252.-29182060.  9012795.  5673082. 18558624. 12105448.
      84450.   915908.  -368105. 11990431. 15183852.-29181640.  9016741.  5673094. 18558630. 12114331.
      84500.   916646.  -368510. 11999317. 15190455.-29181234.  9020687.  5673106. 18558634. 12123218.
      84550.   917393.  -368897. 12008207. 15197058.-29180856.  9024636.  5673119. 18558636. 12132110.
      84600.   918149.  -369260. 12017104. 15203666.-29180496.  9028589.  5673132. 18558640. 12141008.
      84650.   918917.  -369597. 12026006. 15210270.-29180164.  9032547.  5673144. 18558642. 12149911.
      84700.   919697.  -369902. 12034915. 15216877.-29179868.  9036509.  5673157. 18558644. 12158821.
      84750.   920489.  -370176. 12043827. 15223483.-29179608.  9040475.  5673170. 18558646. 12167735.
      84800.   921295.  -370422. 12052743. 15230086.-29179378.  9044446.  5673182. 18558646. 12176652.
      84850.   922110.  -370647. 12061659. 15236686.-29179168.  9048417.  5673195. 18558646. 12185569.
      84900.   922933.  -370860. 12070577. 15243286.-29178972.  9052390.  5673208. 18558646. 12194489.
      84950.   923765.  -371068. 12079499. 15249886.-29178776.  9056367.  5673221. 18558646. 12203412.
      85000.   924602.  -371274. 12088419. 15256483.-29178590.  9060341.  5673234. 18558646. 12212332.
      85050.   925444.  -371478. 12097337. 15263077.-29178404.  9064314.  5673248. 18558646. 12221252.
      85100.   926293.  -371683. 12106256. 15269672.-29178216.  9068288.  5673260. 18558646. 12230173.
      85150.   927145.  -371894. 12115174. 15276267.-29178024.  9072258.  5673274. 18558646. 12239091.
      85200.   928000.  -372117. 12124091. 15282859.-29177816.  9076229.  5673288. 18558646. 12248010.
      85250.   928857.  -372358. 12133005. 15289452.-29177590.  9080195.  5673300. 18558646. 12256927.
      85300.   929710.  -372624. 12141916. 15296047.-29177340.  9084154.  5673315. 18558646. 12265839.
      85350.   930560.  -372923. 12150823. 15302641.-29177048.  9088106.  5673328. 18558648. 12274746.
      85400.   931403.  -373256. 12159725. 15309236.-29176726.  9092052.  5673342. 18558652. 12283650.
      85450.   932239.  -373619. 12168622. 15315836.-29176372.  9095988.  5673356. 18558654. 12292548.
      85500.   933065.  -374010. 12177512. 15322436.-29175984.  9099913.  5673369. 18558656. 12301438.
      85550.   933885.  -374422. 12186395. 15329039.-29175574.  9103830.  5673383. 18558660. 12310324.
      85600.   934696.  -374854. 12195276. 15335644.-29175146.  9107739.  5673396. 18558664. 12319206.
      85650.   935498.  -375302. 12204152. 15342255.-29174698.  9111634.  5673410. 18558668. 12328083.
      85700.   936294.  -375768. 12213025. 15348869.-29174230.  9115526.  5673424. 18558672. 12336957.
      85750.   937085.  -376251. 12221888. 15355480.-29173744.  9119408.  5673436. 18558678. 12345823.
      85800.   937867.  -376752. 12230752. 15362098.-29173240.  9123282.  5673450. 18558682. 12354688.
      85850.   938641.  -377265. 12239607. 15368717.-29172720.  9127144.  5673464. 18558688. 12363545.
      85900.   939410.  -377791. 12248459. 15375338.-29172192.  9131000.  5673476. 18558694. 12372397.
      85950.   940173.  -378325. 12257306. 15381962.-29171650.  9134848.  5673490. 18558700. 12381247.
      86000.   940934.  -378865. 12266148. 15388584.-29171102.  9138689.  5673504. 18558706. 12390089.
      86050.   941689.  -379407. 12274984. 15395208.-29170554.  9142522.  5673516. 18558712. 12398927.
      86100.   942442.  -379947. 12283818. 15401834.-29170006.  9146349.  5673529. 18558720. 12407762.
      86150.   943192.  -380480. 12292647. 15408459.-29169464.  9150169.  5673542. 18558724. 12416593.
      86200.   943943.  -381006. 12301468. 15415081.-29168932.  9153985.  5673556. 18558732. 12425415.
      86250.   944692.  -381522. 12310285. 15421702.-29168410.  9157793.  5673568. 18558736. 12434234.
      86300.   945441.  -382025. 12319098. 15428322.-29167898.  9161596.  5673581. 18558742. 12443048.
      86350.   946190.  -382514. 12327905. 15434942.-29167406.  9165394.  5673594. 18558746. 12451856.
      86400.   946940.  -382987. 12336707. 15441556.-29166930.  9169187.  5673607. 18558752. 12460659.
      86450.   947694.  -383443. 12345503. 15448169.-29166472.  9172977.  5673620. 18558756. 12469457.
      86500.   948447.  -383881. 12354295. 15454780.-29166030.  9176761.  5673632. 18558760. 12478250.
      86550.   949203.  -384299. 12363081. 15461388.-29165614.  9180540.  5673645. 18558764. 12487038.
      86600.   949960.  -384696. 12371865. 15467994.-29165218.  9184315.  5673658. 18558768. 12495823.
      86650.   950718.  -385074. 12380640. 15474597.-29164842.  9188085.  5673670. 18558772. 12504599.
      86700.   951479.  -385431. 12389412. 15481197.-29164488.  9191851.  5673682. 18558774. 12513373.
      86750.   952238.  -385769. 12398181. 15487798.-29164154.  9195610.  5673696. 18558778. 12522143.
      86800.   952996.  -386090. 12406945. 15494398.-29163840.  9199365.  5673708. 18558778. 12530909.
      86850.   953754.  -386396. 12415703. 15500998.-29163540.  9203114.  5673720. 18558782. 12539669.
      86900.   954510.  -386689. 12424459. 15507598.-29163254.  9206856.  5673732. 18558782. 12548425.
      86950.   955266.  -386969. 12433211. 15514200.-29162982.  9210596.  5673744. 18558784. 12557178.
      87000.   956020.  -387236. 12441960. 15520798.-29162724.  9214329.  5673756. 18558784. 12565928.
      87050.   956775.  -387491. 12450704. 15527397.-29162480.  9218057.  5673768. 18558788. 12574673.
      87100.   957530.  -387734. 12459448. 15533998.-29162248.  9221783.  5673781. 18558788. 12583419.
      87150.   958288.  -387967. 12468188. 15540595.-29162026.  9225504.  5673793. 18558788. 12592159.
      87200.   959045.  -388189. 12476927. 15547195.-29161816.  9229222.  5673805. 18558788. 12600899.
      87250.   959804.  -388404. 12485662. 15553795.-29161612.  9232936.  5673817. 18558790. 12609638.
      87300.   960564.  -388613. 12494396. 15560392.-29161418.  9236647.  5673828. 18558790. 12618372.
      87350.   961325.  -388821. 12503130. 15566994.-29161222.  9240354.  5673840. 18558790. 12627106.
      87400.   962088.  -389032. 12511861. 15573592.-29161024.  9244060.  5673852. 18558790. 12635838.
      87450.   962853.  -389248. 12520594. 15580194.-29160820.  9247762.  5673864. 18558790. 12644573.
      87500.   963621.  -389473. 12529329. 15586797.-29160606.  9251466.  5673876. 18558790. 12653309.
      87550.   964392.  -389706. 12538066. 15593402.-29160386.  9255168.  5673889. 18558790. 12662048.
      87600.   965170.  -389949. 12546805. 15600008.-29160154.  9258871.  5673902. 18558792. 12670788.
      87650.   965950.  -390199. 12555548. 15606616.-29159914.  9262575.  5673914. 18558794. 12679533.
      87700.   966734.  -390458. 12564295. 15613227.-29159666.  9266279.  5673926. 18558794. 12688281.
      87750.   967522.  -390723. 12573045. 15619841.-29159408.  9269983.  5673938. 18558794. 12697032.
      87800.   968313.  -390995. 12581798. 15626458.-29159146.  9273685.  5673952. 18558796. 12705788.
      87850.   969104.  -391273. 12590552. 15633077.-29158876.  9277386.  5673964. 18558796. 12714541.
      87900.   969899.  -391558. 12599305. 15639694.-29158602.  9281086.  5673976. 18558800. 12723296.
      87950.   970695.  -391848. 12608060. 15646316.-29158316.  9284784.  5673989. 18558800. 12732052.
      88000.   971490.  -392144. 12616815. 15652939.-29158030.  9288477.  5674003. 18558802. 12740809.
      88050.   972287.  -392445. 12625570. 15659566.-29157736.  9292169.  5674016. 18558804. 12749564.
